task,category,seed,r_logprob,answer,y,acted
code_algo_05,code_algorithmic,4,0.7389169844108315,"```python
def is_prime(n):
    """"""Returns True if n is a prime number, otherwise False.""""""
    if n <= 1:
        return False
    if n == 2 or n == 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    w = 2
    while i * i <= n:
        if n % i == 0:
            return False
        i += w
        w = 6 - w
    return True
```

This function checks if a number `n` is prime by first handling simple cases (numbers less than or equal to 1, and the special numbers 2 and 3). It then proceeds with a loop that tests divisibility starting from 5, using a step pattern for potential divisors. This optimized approach reduces the number of checks needed significantly for larger values of `n`.",0,1
code_algo_06,code_algorithmic,4,0.8978633022432395,"```python
def matrix_multiply(A, B):
    # Check if the number of columns in A is equal to the number of rows in B
    if len(A[0]) != len(B):
        raise ValueError(""The number of columns in the first matrix must be equal to the number of rows in the second matrix."")
    
    # Initialize the result matrix with zeros
    result = [[0 for _ in range(len(B[0]))] for _ in range(len(A))]
    
    # Perform matrix multiplication
    for i in range(len(A)):
        for j in range(len(B[0])):
            for k in range(len(B)):
                result[i][j] += A[i][k] * B[k][j]
                
    return result
```

This function first checks if the number of columns in the first matrix `A` is equal to the number of rows in the second matrix `B`. If they are not equal, it raises a `ValueError`. Then, it initializes a result matrix with zeros and performs the multiplication by iterating over each element of the resultant matrix.",0,1
code_algo_07,code_algorithmic,4,0.8328203686353909,"```python
def longest_common_prefix(strs):
    if not strs:
        return """"
    
    # Find the shortest string in strs, which will be the upper bound of our prefix length
    shortest = min(strs, key=len)
    
    # Iterate over the characters in the shortest string
    for i, char in enumerate(shortest):
        # Compare the current character with all other strings at the same position
        for other in strs:
            if other[i] != char:
                # If a mismatch is found, return the prefix up to this point
                return shortest[:i]
    
    # If no mismatches are found, the entire shortest string is the common prefix
    return shortest

# Example usage:
print(longest_common_prefix([""flower"", ""flow"", ""flight""]))  # Output: ""fl""
print(longest_common_prefix([""dog"", ""racecar"", ""car""]))     # Output: """"
```

This function works by first checking if the input list is empty. If it is, an empty string is returned since there's no common prefix to find. Then, it finds the shortest string in the list (since the common prefix can't be longer than the shortest string). It iterates through each character of this shortest string, comparing it with the corresponding positions in all other strings. As soon as a mismatch is found, the function returns the substring up to that point as the longest common prefix. If no mismatches are found by the end of the loop, the entire shortest string is returned as the common prefix.",0,1
code_algo_08,code_algorithmic,4,0.8130095765963015,"```python
def two_sum(nums, target):
    # Create a dictionary to store the number and its index
    num_to_index = {}
    
    # Iterate through the list of numbers with their indices
    for i, num in enumerate(nums):
        # Calculate the complement that would add up to the target
        complement = target - num
        
        # Check if the complement is already in the dictionary
        if complement in num_to_index:
            # Return the indices of the two numbers
            return [num_to_index[complement], i]
        
        # Store the index of the current number with its value as key
        num_to_index[num] = i
    
    # If no solution is found, raise an error (though per prompt assumption, this should not happen)
    raise ValueError(""No two sum solution"")
```

This function uses a dictionary to map numbers to their indices and checks if the complement (target - current number) has already been seen. If so, it returns the indices of the two numbers that add up to the target.",0,1
code_algo_09,code_algorithmic,4,0.7925327380437126,"```python
def valid_parentheses(s):
    stack = []
    mapping = {')': '(', '}': '{', ']': '['}
    
    for char in s:
        if char in mapping.values():
            stack.append(char)
        elif char in mapping.keys():
            if not stack or stack.pop() != mapping[char]:
                return False
        else:
            # Invalid character
            return False
    return not stack
```

This function uses a stack to keep track of opening parentheses and ensures that they are properly closed in the correct order. If at any point the string contains an unmatched closing parenthesis, or if there are leftover opening parentheses at the end, the function returns `False`. Otherwise, it returns `True` if all brackets are correctly matched.",0,1
code_algo_10,code_algorithmic,4,0.8700375769959554,"```python
def power(base, exp):
    if exp == 0:
        return 1
    elif exp % 2 == 0:
        half_power = power(base, exp // 2)
        return half_power * half_power
    else:
        half_power = power(base, (exp - 1) // 2)
        return base * half_power * half_power
```

This function implements fast exponentiation by recursively breaking down the problem into smaller subproblems. It handles both even and odd exponents efficiently without using the built-in `**` operator.",0,1
code_algo_11,code_algorithmic,4,0.7026760865095407,"```python
def rotate_list(lst, k):
    """"""
    Rotates the given list to the right by k positions.
    
    Parameters:
        lst (list): The input list to be rotated.
        k (int): Number of positions to rotate the list by.
        
    Returns:
        list: A new list that is the rotated version of the original list.
    """"""
    n = len(lst)
    # Ensure k is within the bounds of the list length
    k = k % n
    
    # Perform rotation
    return lst[-k:] + lst[:-k]
```

This function works by first determining the length of the list `n`. It then ensures that the value of `k` is within a valid range (0 to n-1) using modulo operation. After that, it constructs the rotated list by concatenating the last `k` elements (obtained with `lst[-k:]`) and the first `n-k` elements (obtained with `lst[:-k]`).",0,1
code_algo_12,code_algorithmic,4,0.7939515848303523,"```python
def count_inversions(arr):
    inversion_count = 0
    for i in range(len(arr)):
        for j in range(i + 1, len(arr)):
            if arr[i] > arr[j]:
                inversion_count += 1
    return inversion_count
```

This function iterates through each pair of elements in the array and increments a counter whenever an inversion is found. While it works, it has a time complexity of O(n^2), which might not be efficient for large lists. However, based on the task requirements, this solution suffices.",0,1
code_algo_13,code_algorithmic,4,0.8483753062877032,"```python
def run_length_encode(s):
    if not s:
        return []
    
    encoded = []
    count = 1
    current_char = s[0]
    
    for char in s[1:]:
        if char == current_char:
            count += 1
        else:
            encoded.append((current_char, count))
            current_char = char
            count = 1
    
    encoded.append((current_char, count))
    return encoded
```

This function iterates through the string to count consecutive characters and constructs a list of tuples representing each run-length encoding.",0,1
code_algo_14,code_algorithmic,4,0.9079352760770872,"```python
def kadane(arr):
    max_so_far = arr[0]
    curr_max = arr[0]
    
    for i in range(1, len(arr)):
        curr_max = max(arr[i], curr_max + arr[i])
        max_so_far = max(max_so_far, curr_max)
        
    return max_so_far
```

This Python function implements Kadane's algorithm to find the maximum sum of a contiguous subarray within a one-dimensional array of numbers.",0,1
code_algo_15,code_algorithmic,4,0.5904712062538358,"```python
def topological_sort(graph):
    # Import necessary module for tracking in-degrees
    from collections import defaultdict, deque
    
    def build_indegree_map():
        indegree = defaultdict(int)
        for node in graph:
            for dep in graph[node]:
                indegree[dep] += 1
        return indegree

    # Step 1: Build the map of each node's indegree (number of dependencies)
    indegree = build_indegree_map()
    
    # Initialize queue with all nodes that have no incoming edges
    zero_indegree_queue = deque([node for node in graph if indegree[node] == 0])
    
    sorted_order = []
    
    # Process items in the queue until it is empty
    while zero_indegree_queue:
        course = zero_indegree_queue.popleft()
        sorted_order.append(course)
        
        # Decrease in-degree of dependent nodes by one
        for dep_node in graph[course]:
            indegree[dep_node] -= 1
            
            # If a node's in_degree is reduced to zero, add it to the queue
            if indegree[dep_node] == 0:
                zero_indegree_queue.append(dep_node)
    
    # Check if topological sort has all nodes in it (graph should be acyclic for this approach)
    if len(sorted_order) != len(graph):
        raise ValueError(""The graph contains a cycle, and cannot be topologically sorted."")
    
    return sorted_order

# Example usage:
example_graph = {
    'A': ['B'],
    'B': ['C', 'D'],
    'C': ['D'],
    'D': []
}

print(topological_sort(example_graph))
```

This function builds an in-degree map first, then uses a deque to keep track of nodes that can be processed (nodes with zero dependencies). It iteratively processes these nodes and reduces the dependency count for their dependent nodes. If at any point there are multiple nodes without dependencies and we exhaust our queue before processing all nodes, it indicates a cycle exists in the graph.",0,1
