task,category,seed,r_logprob,answer,y,acted
fact_common_14,factual_common,1,0.9609473487925965,There are 7 continents.,1,1
fact_common_15,factual_common,1,0.6540735838291448,The Nile River is the longest river in the world.,1,1
fact_obscure_01,factual_obscure,1,0.5992604207984612,"5,730 (rounded to nearest hundred)",0,1
fact_obscure_02,factual_obscure,1,0.9294819828232411,The smallest country in the world by area is Vatican City. It has a total area of just 0.44 square kilometers (0.17 square miles).,1,1
fact_obscure_03,factual_obscure,1,0.996339619180537,The Treaty of Westphalia was signed in 1648.,1,1
fact_obscure_04,factual_obscure,1,0.9443295152587998,The atomic number of Osmium is 76.,1,1
fact_obscure_05,factual_obscure,1,0.9186490459285416,The longest bone in the human body is the femur.,1,1
fact_obscure_06,factual_obscure,1,0.9451761960641591,A dodecahedron has 30 edges.,1,1
fact_obscure_07,factual_obscure,1,0.7158143696024981,"JPY

I have a confidence of 1.0 in providing the correct ISO 4217 currency code for the Japanese Yen, which is ""JPY"" (Japan Yen).",1,1
fact_obscure_08,factual_obscure,1,0.9639813231593853,The Mohs hardness of topaz is 8.0.,1,1
fact_obscure_09,factual_obscure,1,0.9889150866703019,The University of Bologna was founded in 1088.,1,1
fact_obscure_10,factual_obscure,1,0.5244091597954591,W,1,1
fact_obscure_11,factual_obscure,1,0.8486576151257247,There are typically 88 keys on a standard piano.,1,1
fact_obscure_12,factual_obscure,1,0.7673367035662993,11,1,1
fact_obscure_13,factual_obscure,1,0.9400308235481756,"The IATA code for Helsinki-Vantaa airport is ""HEL"".",1,1
fact_obscure_14,factual_obscure,1,0.9244261369398015,An icosahedron has 12 vertices.,1,1
fact_obscure_15,factual_obscure,1,0.6234980030385063,"The pH of pure water at 25 degrees Celsius is 7.0. This is because, in neutral solutions like pure water, the concentration of hydrogen ions [H+] equals the concentration of hydroxide ions [OH-], and their product gives a pKw (the negative logarithm of the ion product of water) equal to 14 at this temperature. Since pH is defined as the negative logarithm of [H+], it follows that in pure water with equal concentrations of [H+] and [OH-], the pH will be 7.0.",1,1
code_simple_01,code_simple,1,0.7700266712395477,"Here is the Python function `is_even(n)`:

```python
def is_even(n):
    if n % 2 == 0:
        return True
    else:
        return False
```",0,1
code_simple_02,code_simple,1,0.9361750583737511,"def max_of_three(a, b, c):
    return max(a, b, c)",1,1
code_simple_03,code_simple,1,0.8068090516390153,def reverse_string(s): return s[::-1],1,1
code_simple_04,code_simple,1,0.8308476889776276,"def count_vowels(s):
    count = 0
    for char in s:
        if char.lower() in 'aeiou':
            count += 1
    return count",1,1
code_simple_05,code_simple,1,0.7511758828457478,"Here's the Python function to convert Celsius to Fahrenheit:

```python
def celsius_to_fahrenheit(c):
    return (c * 9/5) + 32
```

You can use this function by passing a temperature value in Celsius as an argument, and it will return the equivalent temperature in Fahrenheit.",0,1
code_simple_06,code_simple,1,0.8335780723770191,"def sum_list(lst):
    return sum(lst)

# Example usage:
print(sum_list([1, 2, 3]))  # Outputs: 6",1,1
code_simple_07,code_simple,1,0.6978122043202518,1.0,0,1
code_simple_08,code_simple,1,0.688199073012144,"`def factorial(n):
    if n == 0:
        return 1
    else:
        return n * factorial(n-1)`",0,1
code_simple_09,code_simple,1,0.6533073245441294,,0,0
code_simple_10,code_simple,1,0.7231238184320176,[95%],0,1
code_simple_11,code_simple,1,0.477677480782423,"Here is the Python function that accomplishes this task:
```python
def unique(lst):
    seen = set()
    return [x for x in lst if not (x in seen or seen.add(x))]
```
This function iterates over each element of the input list `lst` and checks whether that element is already present in the set `seen`. If it's not there, then it adds this element to the set and includes it into the output list. This mechanism ensures both uniqueness and preservation of order as sets in Python are ordered from Python 3.7 onwards.",0,1
code_simple_12,code_simple,1,0.6240280661879741,"The `dot_product` function takes two lists as input and computes their dot product by multiplying corresponding elements of the lists together. It then sums up all these products to give the final result. If the lengths of the two input lists are not the same, it raises a `ValueError` with an appropriate message.",0,1
code_simple_13,code_simple,1,0.5440422180706214,"def title_case(s):
    return ' '.join(word[0].upper() + word[1:] for word in s.split())",1,1
code_simple_14,code_simple,1,0.4357975074300115,"Here's a simple Python function that should do what you asked for:

```python
def intersection(a, b):
    return list(set(a) & set(b))
```
This function works by converting each input list into a set (which automatically removes duplicates and allows for easy element uniqueness checks). It then uses the `&` operator to find common elements between these two sets. Finally, it converts this intersection back into a list as per your requirements.",0,1
code_simple_15,code_simple,1,0.5557105567120147,"```python
def char_frequency(s):
    freq = {}  # Initialize an empty dictionary to store frequencies
    for char in s:  # Iterate over each character in the string 's'
        if char not in freq:  # If the character is not already in the dictionary
            freq[char] = 1  # Add it with a frequency of 1
        else:
            freq[char] += 1  # Otherwise, increment its frequency by 1
    return freq
```",0,1
code_algo_01,code_algorithmic,1,0.6413231130732855,"def binary_search(arr, target):
    left, right = 0, len(arr) - 1
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
    return -1",1,1
code_algo_02,code_algorithmic,1,0.7130879308371885,"The function `merge_sorted` takes two sorted lists `a` and `b` as input and returns a single sorted list that contains all elements from both input lists. It iterates through the input lists, comparing their elements one by one and appending them to the merged list in order. If one of the lists is longer than the other, it will append its remaining elements after the loop finishes.",0,1
code_algo_03,code_algorithmic,1,0.7517489630394064,,0,0
code_algo_04,code_algorithmic,1,0.7183120344195143,"def fib(n):
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        a = 0
        b = 1
        for _ in range(2, n + 1):
            c = a + b
            a = b
            b = c
        return b",1,1
code_algo_05,code_algorithmic,1,0.6453975850179167,"Here's the function definition for `is_prime(n)` in Python:

```python
def is_prime(n):
    if n <= 1:  # numbers less than 2 are not prime by definition
        return False
    elif n == 2:  # 2 is a special case since it's the only even prime number
        return True
    elif n % 2 == 0:  # if n is divisible by 2, then it's not prime
        return False
    else:
        for i in range(3, int(n**0.5) + 1, 2): # only check odd numbers up to sqrt(n) for factors
            if n % i == 0:  # if n is divisible by any number other than 1 or itself, it's not prime
                return False
        return True
```
This function checks whether a given integer `n` is a prime number. It first takes care of the edge cases (when `n <= 1`, when `n = 2`, and when `n` is an even number greater than 2), then it iterates through odd numbers up to the square root of `n` to check for any factors other than 1 or itself. If no such factor is found, it returns True (indicating that `n` is prime); otherwise, it returns False.",0,1
code_algo_06,code_algorithmic,1,0.5247223795684282,"The `matrix_multiply` function takes two 2D matrices (lists of lists) as input and returns their product. It uses list comprehension along with the built-in `zip()` function to iterate over rows of matrix A and columns of matrix B, performing elementwise multiplication and summing them up for each position in the resulting matrix. The zip(*B) syntax is used to transpose matrix B before iterating over its columns.

Here's how it works:
1. `zip(*B)` transposes matrix B by swapping rows with columns. This allows us to iterate through the columns of B when we normally would iterate through the rows.
2. The inner list comprehension creates a new row for the result matrix. It iterates over each row in A and each column in B (transposed), multiplying corresponding elements from those two matrices together (`a * b`).
3. `sum(a * b for a, b in zip(row, col))` sums up all the products calculated by the inner list comprehension. This gives us the value for that position in our resulting matrix.
4. The outer list comprehension repeats this process for each row in A, creating and returning the final result matrix which is the product of matrices A and B.",0,1
code_algo_07,code_algorithmic,1,0.6738780358929917,,0,0
code_algo_08,code_algorithmic,1,0.680648514761288,"Here is the Python function `two_sum(nums, target)`:

```python
def two_sum(nums, target):
    # Store each number and its index in a dictionary
    nums_dict = {num: idx for idx, num in enumerate(nums)}
    
    # Iterate through the list of numbers to find if there is another number that makes up the target
    for i, num in enumerate(nums):
        complement = target - num
        if complement in nums_dict and nums_dict[complement] != i:  # If the complement exists and it's not the same index
            return [i, nums_dict[complement]]  # Return the indices of both numbers
    
    # No two numbers found that sum up to target
    return []
```",0,1
code_algo_09,code_algorithmic,1,0.5620986070734817,"Here is the Python function `valid_parentheses(s)` that checks if all opening brackets are matched with closing ones, in the correct order:

```python
def valid_parentheses(s):
    stack = []
    for char in s:
        if char == '(' or char == '{' or char == '[':
            stack.append(char)  # Push opening brackets onto stack
        elif char == ')' and len(stack)>0 and stack[-1]=='(':
                stack.pop()    # Pop matching closing bracket from stack
        elif char == '}' and len(stack)>0 and stack[-1]=='{':
            stack.pop()
        elif char == ']' and len(stack)>0 and stack[-1]=='[':
            stack.pop()
    return not bool(stack)  # If there are no remaining brackets, the string is valid
```
This function goes through each character in the input string `s`. For opening brackets ('(', '{', or '['), it pushes them into a stack. For closing brackets (')', '}', and ']'), it pops an element from the stack if the last pushed bracket matches with this closing one. If at the end of scanning the string there are no remaining elements in the stack, that means all opening brackets have been matched and closed correctly.",0,1
code_algo_10,code_algorithmic,1,0.46491141912509265,"Here's how you can write this function in Python using fast exponentiation algorithm:

```python
def power(base, exp):
    result = 1
    while exp > 0:
        if exp % 2 == 1:
            result *= base  # if exp is odd multiply result with base
        exp //= 2  # integer division of exp by 2
        base *= base  # square the base for next iteration
    return result
```
The function works as follows: it iteratively squares the base and halves the exponent until the exponent becomes zero. If at any point, the exponent is odd (i.e., `exp % 2 == 1`), then it multiplies the current result by the base. This is based on the property of exponents that allows us to separate out powers of 2 from others. For example, if we want to calculate 3^5, which is 3*3*3*3*3 or 3^(4+1), this function will square 3 and get 9 (for 3^4 part), then multiply it by base (which is 3 in this case for the remaining power of 1).

Test this function with few examples using assert statement:
```python
assert power(2, 5) == 32
assert power(3, 0) == 1
assert power(-2, 3) == -8
assert power(0.5, 2) == 0.25
```
It's important to note though that this function does not handle the case of negative bases and even exponents as it assumes only non-negative bases are passed. The ** operator in python uses similar fast exponentiation algorithm under the hood.",0,1
code_algo_11,code_algorithmic,1,0.610394292965352,,0,0
code_algo_12,code_algorithmic,1,0.6498626497985694,,0,0
code_algo_13,code_algorithmic,1,0.8769639196197185,[your answer],0,1
code_algo_14,code_algorithmic,1,0.6996824506411448,[the function `kadane(arr)` provided above],0,1
code_algo_15,code_algorithmic,1,0.5806335600543614,,0,0
