task,category,seed,r_logprob,answer,y,acted
fact_obscure_01,factual_obscure,4,0.7347496472598618,"The half-life of Carbon-14 is approximately 5,730 years. Rounding to the nearest hundred, it would be 5,700 years. This value is commonly used in radiocarbon dating methods.",0,1
fact_obscure_02,factual_obscure,4,0.8356946098704464,"The smallest country in the world by area is Vatican City, with a size of only about 0.17 square miles (443 acres). It's an independent city-state enclaved within Rome, Italy.",1,1
fact_obscure_03,factual_obscure,4,0.754731322451224,"The Treaty of Westphalia was signed in 1648. This treaty, consisting of two main peace treaties (the Peace of Münster and the Peace of Osnabrück), marked the end of the Thirty Years' War in Europe. It is considered a foundational document for the modern international system.",1,1
fact_obscure_04,factual_obscure,4,0.7674343926183691,"The atomic number of Osmium is 76. It is a dense, blue-gray, terrestrial metal found in the Earth's crust as a constituent of platinum ores. It is the densest natural element and one of the rarest in the Earth's crust.",1,1
fact_obscure_05,factual_obscure,4,0.7390915634523882,"The longest bone in the human body is the femur, or thigh bone. It runs from the hip to the knee.",1,1
fact_obscure_06,factual_obscure,4,0.7870057691021247,"A dodecahedron has 30 edges. It is a polyhedron with twelve pentagonal faces, thirty edges, and twenty vertices.",1,1
fact_obscure_07,factual_obscure,4,0.785457042174934,"JPY

Explanation: ISO 4217 is an international standard describing codes for the representation of currencies. The code for the Japanese Yen, according to this standard, is JPY. This code is universally recognized and used in financial transactions around the world.",1,1
fact_obscure_08,factual_obscure,4,0.8010691086732339,"The Mohs hardness of topaz is 8. Topaz is a mineral that falls on the hardness scale between quartz (7) and corundum (9), which includes rubies and sapphires.",1,1
fact_obscure_09,factual_obscure,4,0.7478123366483869,"The University of Bologna was founded in 1088. It is the oldest university in continuous operation and is recognized as the first institution to operate under the name ""university"" (from Latin universitas magistrorum et scholarium).",1,1
fact_obscure_10,factual_obscure,4,0.8072325615031398,The chemical symbol for Tungsten is W.,1,1
fact_obscure_11,factual_obscure,4,0.7332320325941629,"A standard piano has 88 keys, covering a range of seven octaves and five note-and-a-half octaves (A0 to C8). This includes 52 white keys and 36 black keys.",1,1
fact_obscure_12,factual_obscure,4,0.6886300112278233,"The escape velocity of Earth is approximately 11,200 km/s (rounded to the nearest integer). However, considering the standard value for escape velocity from Earth's surface is about 11,186 m/s or 40,270 km/h, and rounding to the nearest integer would be 11,200 km/s, I can provide that answer.",1,1
fact_obscure_13,factual_obscure,4,0.8473280456732744,The IATA code for Helsinki-Vantaa airport is HEL.,1,1
fact_obscure_14,factual_obscure,4,0.7647065094771927,"An icosahedron has 20 vertices.

Explanation: An icosahedron is a platonic solid with 20 triangular faces, 30 edges, and 12 vertices. Each vertex connects to exactly five others.",1,1
fact_obscure_15,factual_obscure,4,0.8015024039501975,"The pH of pure water at 25 degrees Celsius is 7.0. This is a well-established fact in chemistry, as pure water under these conditions is neutral, with equal concentrations of hydrogen (H+) and hydroxide (OH-) ions, resulting in a pH of exactly 7.0.",1,1
code_simple_01,code_simple,4,0.7377670173250073,"```python
def is_even(n):
    return n % 2 == 0
```
This function checks if the remainder of `n` divided by 2 is zero, which would mean that `n` is even. If it's not, then `n` is odd. The function returns `True` if `n` is even and `False` otherwise.",0,1
code_simple_02,code_simple,4,0.7221944282161366,"```python
def max_of_three(a, b, c):
    return max(a, b, c)
```
This function uses Python's built-in `max()` function to find and return the maximum value among three input parameters a, b, and c.",0,1
code_simple_03,code_simple,4,0.6035228855878318,,0,0
code_simple_04,code_simple,4,0.6943882946905745,"```python
def count_vowels(s):
    vowels = 'aeiouAEIOU'
    return sum(1 for char in s if char in vowels)
```

This function works by iterating through each character in the input string `s` and checking if it is a member of the set of vowel characters, which includes both lowercase and uppercase versions. If it is a vowel, the function adds 1 to the total count. The built-in Python function `sum()` then adds up all these 1's, giving us the total number of vowels in the string.",0,1
code_simple_05,code_simple,4,0.7622564918940041,"```python
def celsius_to_fahrenheit(c):
    return (9/5) * c + 32
```
This function takes a temperature in Celsius as input and returns the equivalent temperature in Fahrenheit using the formula `(9/5)*C + 32`.",0,1
code_simple_06,code_simple,4,0.8281725824197609,"Here is a Python function that sums all numbers in a list:

```python
def sum_list(lst):
    return sum(lst)
```

This function uses Python's built-in `sum()` function, which takes an iterable (like a list) and returns the sum of its elements.",0,1
code_simple_07,code_simple,4,0.7355417907213284,"Here is a Python function that checks if a given string is a palindrome:

```python
def is_palindrome(s):
    s = s.lower()  # convert to lowercase
    s = ''.join(c for c in s if c.isalnum())  # remove non-alphanumeric characters
    return s == s[::-1]  # check if equal to its reverse
```

This function works by first converting the input string `s` to lowercase and removing any non-alphanumeric characters. It then checks whether this modified string is equal to its reverse, which would be the definition of a palindrome. The slicing operation `[::-1]` in Python reverses a string. This function should correctly identify whether a given string is a palindrome or not.",0,1
code_simple_08,code_simple,4,0.7635146995372236,"Here is a Python function that calculates the factorial of a number using recursion:

```python
def factorial(n):
    if n == 0:
        return 1
    else:
        return n * factorial(n-1)
```

Alternatively, you can use iteration for potentially better performance with larger inputs:

```python
def factorial_iterative(n):
    result = 1
    for i in range(1, n + 1):
        result *= i
    return result
```

Both functions will correctly compute the factorial of a non-negative integer `n`. The first function uses recursion to multiply `n` by the factorial of `n-1` until it reaches the base case (`n == 0`), while the second function employs a loop to iteratively multiply the numbers from 1 through `n`.",0,1
code_simple_09,code_simple,4,0.7603328828979911,"Here is a Python function that clamps the value of x to be within the range [lo, hi]:

```python
def clamp(x, lo, hi):
    return max(lo, min(x, hi))
```

This function uses the built-in `max` and `min` functions in Python. The `min(x, hi)` part ensures that x does not exceed hi, while the `max(lo, ...)` part makes sure x is not less than lo. If x is within the range [lo, hi], it remains unchanged.",0,1
code_simple_10,code_simple,4,0.7422682776259028,"Here is a Python function that flattens a list of lists using recursion:

```python
def flatten(lst):
    result = []
    for i in lst:
        if isinstance(i, list):
            result.extend(flatten(i))
        else:
            result.append(i)
    return result
```

This function works by iterating through each item in the input list `lst`. If an item is itself a list (checked using `isinstance(i, list)`), the function calls itself with this sublist as the argument (`flatten(i)`) to flatten it further. The results of these recursive calls are then extended to the main result list with `result.extend()`. If the item is not a list, it is appended directly to the result list. This continues until all elements in the original list have been processed, resulting in a single flat list.",0,1
code_simple_11,code_simple,4,0.727534902974767,"Here is a Python function that uses an OrderedDict to preserve the order of elements while ensuring uniqueness:

```python
from collections import OrderedDict

def unique(lst):
    return list(OrderedDict.fromkeys(lst))
```

The `fromkeys` method of OrderedDict creates a new dictionary with the items from the iterable (in this case, the input list) as keys and None as their values. Since dictionaries cannot have duplicate keys, this effectively removes any duplicates while preserving order. Converting it back to a list gives us the desired output.

Alternatively, you can use a simple list comprehension with an if condition to check for uniqueness:

```python
def unique(lst):
    result = []
    for item in lst:
        if item not in result:
            result.append(item)
    return result
```

In this version, we iterate over the input list and add each element to the result only if it's not already present in the result list. This way, we ensure that all elements are unique while maintaining the original order.",0,1
code_simple_12,code_simple,4,0.6520270582562573,"Here is a Python function that calculates the dot product of two lists using list comprehension and the built-in `zip` function to pair elements from both lists:

```python
def dot_product(a, b):
    return sum(x*y for x, y in zip(a, b))
```
This function works by iterating through pairs of elements from input lists `a` and `b`, multiplying them together, and then summing these products to produce the final result. Note that both lists must have the same length; otherwise, this function will raise a `ValueError`.",0,1
code_simple_13,code_simple,4,0.5912391808977097,"Here is a Python function that converts a string to title case using the built-in `title()` method:

```python
def title_case(s):
    return s.title()
```

This function takes in a single string argument `s` and returns a new string where the first character of each word is uppercased, and all other characters are lowercased. Note that this method may not be ideal for every use case, as it also capitalizes small words that typically shouldn't be capitalized (like articles, conjunctions, and prepositions).

For more accurate title casing, you can utilize a custom dictionary to define which words should be capitalized. Here's an example using the `pytitle` library:

```python
import pytitle

def advanced_title_case(s):
    return pytitle.titlecase(s)
```

This `advanced_title_case()` function uses a more sophisticated algorithm that respects common English language rules for capitalization, providing better results than the built-in Python method.",0,1
code_simple_14,code_simple,4,0.7110761468182382,"Here is a Python function that returns the common elements of two lists using list comprehension:

```python
def intersection(a, b):
    return [value for value in a if value in b]
```

This function iterates over each element in list `a` and checks if it exists in list `b`. If it does, that element is included in the new list which is returned as the intersection of both lists.

Please note that this function will not remove duplicates from the result if there are duplicate common elements. If you need to eliminate duplicates, you can convert the result to a set before returning it:

```python
def intersection(a, b):
    return list(set([value for value in a if value in b]))
```

This alternative version first constructs the list of common elements as before, then converts that list into a set (which automatically removes any duplicates), and finally converts the set back to a list before returning it.",0,1
code_simple_15,code_simple,4,0.7863413411695895,"Here is a Python function that calculates the frequency of characters in a given string:

```python
def char_frequency(s):
    freq = {}
    for char in s:
        if char in freq:
            freq[char] += 1
        else:
            freq[char] = 1
    return freq
```

This function works by iterating over each character in the input string. If a character is already in the dictionary `freq`, it increments its count; otherwise, it adds the character to the dictionary with a count of 1. The function then returns this frequency dictionary.",0,1
code_algo_01,code_algorithmic,4,0.8920621478625403,"Here is a Python function that implements the binary search algorithm:

```python
def binary_search(arr, target):
    left, right = 0, len(arr) - 1

    while left <= right:
        mid = (left + right) // 2

        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1

    return -1
```

This function works by repeatedly dividing the search interval in half. If the value of the search key is less than the item in the middle of the interval, narrow the interval to the lower half. Otherwise, narrow it to the upper half. Repeatedly check until the value is found or the interval is empty.

The time complexity of this algorithm is O(log n), where n is the number of elements in the array. This makes binary search much more efficient than linear search for large arrays.",0,1
code_algo_02,code_algorithmic,4,0.838316009237028,"Here is a Python function that merges two sorted lists into one sorted list using the two-pointer technique:

```python
def merge_sorted(a, b):
    merged = []
    i = j = 0

    while i < len(a) and j < len(b):
        if a[i] < b[j]:
            merged.append(a[i])
            i += 1
        else:
            merged.append(b[j])
            j += 1

    # If there are remaining elements in list a
    while i < len(a):
        merged.append(a[i])
        i += 1
    
    # If there are remaining elements in list b
    while j < len(b):
        merged.append(b[j])
        j += 1

    return merged
```

This function works by initializing two pointers, `i` and `j`, to the start of lists `a` and `b`, respectively. It then enters a loop that continues until one of the pointers reaches the end of its corresponding list. Within this loop, it compares the elements pointed to by `i` and `j`, appending the smaller element to the merged list and incrementing the relevant pointer. Once one of the lists is fully traversed, any remaining elements in the other list are appended to the merged list. The function then returns the merged list.",0,1
code_algo_03,code_algorithmic,4,0.6397613160372326,"Here is a Python function that calculates the greatest common divisor using Euclid's algorithm:

```python
def gcd(a, b):
    while b != 0:
        a, b = b, a % b
    return abs(a)
```

This function works by repeatedly applying the operation `a, b = b, a % b` until `b` is zero. The greatest common divisor of two numbers is the last non-zero remainder produced in this process. We take the absolute value to ensure that the result is always positive, regardless of whether the inputs are positive or negative.

Euclid's algorithm is based on the principle that the greatest common divisor of two numbers does not change if the larger number is replaced by its difference with the smaller number. This difference operation is equivalent to taking the remainder from division and is what we exploit in this implementation.",0,1
code_algo_04,code_algorithmic,4,0.707787029719823,,0,0
code_algo_05,code_algorithmic,4,0.8214915584925574,"Here's a Python function `is_prime(n)` that returns True if n is prime:

```python
def is_prime(n):
    if n <= 1:
        return False
    elif n <= 3:
        return True
    elif n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True
```

This function checks divisibility up to the square root of `n`, and skips even numbers and multiples of three. It also takes advantage of the fact that all primes greater than 3 can be written in the form of 6k ± 1, where k is a positive integer.

This function should work correctly for all integers n > 1.",0,1
code_algo_06,code_algorithmic,4,0.8013668585927399,"Here is a Python function that multiplies two 2D matrices (lists of lists) using nested list comprehensions:

```python
def matrix_multiply(A, B):
    # Check if the number of columns in A is equal to the number of rows in B
    if len(A[0]) != len(B):
        raise ValueError(""The number of columns in the first matrix must match the number of rows in the second matrix."")

    result = [[sum(a*b for a, b in zip(row_A, col_B)) for col_B in zip(*B)] for row_A in A]
    return result
```

This function works by performing dot products on each pair of corresponding row from the first matrix and column from the second matrix. If the number of columns in the first matrix is not equal to the number of rows in the second matrix, it raises a ValueError.",0,1
code_algo_07,code_algorithmic,4,0.7519623144674141,"Here is a Python function that uses a straightforward approach to find the longest common prefix among a list of strings:

```python
def longest_common_prefix(strs):
    if not strs:
        return """"
    
    # Find the shortest string in the list
    shortest = min(strs, key=len)

    for i, char in enumerate(shortest):
        for other in strs:
            if other[i] != char:
                return shortest[:i]

    return shortest
```

Explanation:
1. If the input list is empty, it returns an empty string as there are no strings to compare.
2. It then finds the shortest string in the list because the longest common prefix cannot be longer than the shortest string.
3. The function iterates through each character in the shortest string and checks if that character matches the corresponding character in every other string. If a mismatch is found, it returns the prefix up to (but not including) that character.
4. If no mismatches are found after checking all characters, it means the entire shortest string is the longest common prefix, so it returns the shortest string itself.",0,1
code_algo_08,code_algorithmic,4,0.7132443536057882,"Here is a Python function `two_sum(nums, target)` that returns the indices of two numbers in the list `nums` that add up to the `target`. This function uses a hash map (dictionary in Python) for efficient lookup and runs in O(n) time complexity.

```python
def two_sum(nums, target):
    num_dict = {}
    for index, num in enumerate(nums):
        complement = target - num
        if complement in num_dict:
            return [num_dict[complement], index]
        num_dict[num] = index

    # If no solution is found, return an empty list.
    return []
```

This function first initializes an empty dictionary `num_dict` to store the numbers from the input list and their corresponding indices. It then iterates through each number in `nums`, calculates its complement (`target - current_number`), and checks if this complement exists in `num_dict`. If it does, that means we've found two numbers adding up to the target; the function returns their indices.

If no such pair is found after checking all numbers, the function returns an empty list, indicating that there are no two numbers in `nums` summing up to `target`.",0,1
code_algo_09,code_algorithmic,4,0.6736398081519507,"Here is a Python function that checks if the string of brackets is valid using a stack data structure.

```python
def valid_parentheses(s):
    stack = []
    mapping = {"")"": ""("", ""}"": ""{"", ""]"": ""[""}

    for char in s:
        if char in mapping:
            top_element = stack.pop() if stack else '#'
            if mapping[char] != top_element:
                return False
        else:
            stack.append(char)

    return not stack
```

This function works by iterating over each character in the string. If it encounters a closing bracket, it checks whether the last opening bracket in the stack matches. If there is no matching opening bracket left in the stack (which is checked with `if stack`), or if the brackets don't match, the function returns False, indicating that the string of parentheses is not valid.

If the function goes through all characters without returning False, it means that every closing bracket had a matching opening bracket in the correct order, so it finally checks whether there are still some opening brackets left in the stack (i.e., unclosed). If there are any, the string is invalid, and the function returns False; otherwise, it returns True.

This function assumes that the input string contains only parentheses ('(', ')', '{', '}', '[', ']') and handles nested brackets correctly due to the use of a stack data structure.",0,1
code_algo_10,code_algorithmic,4,0.7444337405302441,"Here is a Python function that uses fast exponentiation to compute base^exp:

```python
def power(base, exp):
    if exp == 0:
        return 1
    elif exp < 0:
        return 1 / power(base, -exp)
    elif exp % 2 == 0:
        half_pow = power(base, exp // 2)
        return half_pow * half_pow
    else:
        return base * power(base, exp - 1)
```

This function works by recursively breaking down the exponentiation into smaller problems. If the exponent is even, it computes the square of the result for half the exponent; if odd, it multiplies the base by the result of the function called with the exponent decremented by one. This approach reduces the number of multiplications needed compared to a straightforward loop or repeated multiplication. The special cases are handled for zero and negative exponents.",0,1
code_algo_11,code_algorithmic,4,0.6271294465852276,"Here is a Python function that rotates a list k positions to the right using slicing:

```python
def rotate_list(lst, k):
    k = k % len(lst)  # Handle cases where k is larger than the length of the list
    return lst[-k:] + lst[:-k]
```

This function works by first calculating the effective number of rotations (k modulus the length of the list), which accounts for scenarios when k is greater than the list's length. The function then returns a new list that concatenates the last 'k' elements with the remaining elements, effectively performing the rotation to the right.

The time complexity of this solution is O(n), where n is the length of the input list, since it involves creating a new list by combining parts of the original list. The space complexity is also O(n) due to the creation of the new rotated list.",0,1
code_algo_12,code_algorithmic,4,0.8190814857616147,"Here is a Python function using the Merge Sort algorithm to count the number of inversions in a list:

```python
def merge_sort(arr):
    if len(arr) <= 1:
        return arr, 0

    mid = len(arr) // 2
    left, inv_count_left = merge_sort(arr[:mid])
    right, inv_count_right = merge_sort(arr[mid:])

    merged, inv_count_merge = merge(left, right)
    return merged, inv_count_left + inv_count_right + inv_count_merge

def merge(left, right):
    merged = []
    inv_count = 0
    
    i, j = 0, 0

    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            merged.append(left[i])
            i += 1
        else:
            merged.append(right[j])
            inv_count += len(left) - i
            j += 1

    merged.extend(left[i:])
    merged.extend(right[j:])
    
    return merged, inv_count

def count_inversions(arr):
    _, inversion_count = merge_sort(arr)
    return inversion_count
```

This solution works by counting the number of inversions during the merge step of the Merge Sort algorithm. When an element from the right half is merged into the sorted left half, all remaining elements in the left half become inversions for that element. The count of inversions for each element is accumulated and returned at the end.",0,1
code_algo_13,code_algorithmic,4,0.7280144940345255,"Here's a Python function `run_length_encode(s)` that uses list comprehension to perform run-length encoding on the input string `s`. This function returns a list of tuples, where each tuple contains a character and its corresponding count from the encoded string.

```python
def run_length_encode(s):
    if not s:
        return []

    result = [(c, len(list(group))) for c, group in itertools.groupby(s)]
    return result
```

This function uses Python's built-in `itertools.groupby` function to iterate over consecutive identical characters in the string `s`. For each character `c` and its corresponding group of equal characters `group`, it creates a tuple `(c, len(list(group)))`, which represents the character and its count in the run-length encoding.

To use this function, first import the `itertools` module:

```python
import itertools
```

Now you can call the function with any string as an argument. For example:

```python
encoded_string = run_length_encode(""AAABBBCCD"")
print(encoded_string)  # Output: [('A', 3), ('B', 3), ('C', 2), ('D', 1)]
```",0,1
code_algo_14,code_algorithmic,4,0.7764747651297318,"Here is the Python function for finding the maximum subarray sum using Kadane's Algorithm:

```python
def kadane(arr):
    max_current = max_global = arr[0]
    
    for i in range(1, len(arr)):
        max_current = max(arr[i], max_current + arr[i])
        if max_current > max_global:
            max_global = max_current
            
    return max_global
```

The function works by iterating through the array while keeping track of both the maximum sum of subarrays ending at the current position (`max_current`) and the overall maximum sum found so far (`max_global`). During each iteration, it updates `max_current` to be the greater of the current element alone or the current element added to the previous maximum subarray. If `max_current` exceeds `max_global`, then `max_global` is updated with this new value.

This algorithm operates in O(n) time complexity, making it an efficient solution for finding the maximum subarray sum.",0,1
