task,category,seed,r_logprob,answer,y,acted
fact_obscure_05,factual_obscure,4,0.9611911609028815,Femur,1,1
fact_obscure_06,factual_obscure,4,0.8373288621135214,30,1,1
fact_obscure_07,factual_obscure,4,0.9267900584352398,JPY,1,1
fact_obscure_08,factual_obscure,4,0.9251772856931307,8,1,1
fact_obscure_09,factual_obscure,4,0.9438564847597536,1088,1,1
fact_obscure_10,factual_obscure,4,0.8836978626640825,W,1,1
fact_obscure_11,factual_obscure,4,0.8798024467530351,88,1,1
fact_obscure_12,factual_obscure,4,0.8383537076373498,11.2,1,1
fact_obscure_13,factual_obscure,4,0.9691389217619573,HEL,1,1
fact_obscure_14,factual_obscure,4,0.9995559164050648,20,0,1
fact_obscure_15,factual_obscure,4,0.9604614258533214,7.0,1,1
code_simple_01,code_simple,4,0.8756168131059867,"```python
def is_even(n):
  return n % 2 == 0
``` 


Let me know if you'd like to test it out with some examples!",0,1
code_simple_02,code_simple,4,0.9625917745298416,"```python
def max_of_three(a, b, c):
  return max(a, b, c)
```",0,1
code_simple_03,code_simple,4,0.9434438044633517,"```python
def reverse_string(s):
  return s[::-1] 
```",0,1
code_simple_04,code_simple,4,0.9628862812785353,"```python
def count_vowels(s):
  """"""Counts the number of vowels (a, e, i, o, u) in a string.

  Args:
    s: The input string.

  Returns:
    The number of vowels in the string.
  """"""
  vowels = set('aeiouAEIOU')
  count = 0
  for char in s:
    if char in vowels:
      count += 1
  return count 
```",0,1
code_simple_05,code_simple,4,0.9687902774479981,"```python
def celsius_to_fahrenheit(c):
  """"""Converts Celsius to Fahrenheit.

  Args:
    c: The temperature in Celsius.

  Returns:
    The temperature in Fahrenheit.
  """"""
  return (c * 9/5) + 32
```",0,1
code_simple_06,code_simple,4,0.922016642206123,"```python
def sum_list(lst):
  """"""Returns the sum of all numbers in a list.""""""
  total = 0
  for number in lst:
    total += number
  return total
```",0,1
code_simple_07,code_simple,4,0.8547142380349135,"```python
def is_palindrome(s):
  """"""
  Checks if a string is a palindrome.

  Args:
    s: The string to check.

  Returns:
    True if the string is a palindrome, False otherwise.
  """"""
  s = s.lower().replace("" "", """")
  return s == s[::-1]
``` 

**Explanation:**

* **Lowercase and Remove Spaces:** 
   - `s.lower()` converts the string to lowercase to handle palindromes with mixed case (e.g., ""Racecar"").
   - `.replace("" "", """")` removes spaces to account for palindromes with spaces (e.g., ""A man, a plan, a canal: Panama"").

* **Palindrome Check:**
   - `s[::-1]` reverses the processed string using slicing.
   - `s == s[::-1]` compares the original string with its reversed version. If they are equal, it's a palindrome.



Let me know if you have any questions!",0,1
code_simple_08,code_simple,4,0.9539082069358473,"```python
def factorial(n):
  """"""Calculates the factorial of a non-negative integer.

  Args:
    n: A non-negative integer.

  Returns:
    The factorial of n, or 1 if n is 0.
  """"""
  if n == 0:
    return 1
  else:
    return n * factorial(n - 1) 
```",0,1
code_simple_09,code_simple,4,0.7773241451735806,"```python
def clamp(x, lo, hi):
  return max(lo, min(x, hi))
``` 


This function uses the built-in `max()` and `min()` functions to achieve clamping. Here's how it works:

* **`min(x, hi)`**: This finds the smaller value between `x` and `hi`. If `x` is greater than `hi`, this returns `hi`, ensuring `x` doesn't exceed the upper bound.
* **`max(lo, ...)`**:  This takes the result from the previous step (`min(x, hi)`) and compares it with `lo`. It returns the larger value, effectively ensuring `x` doesn't fall below the lower bound.




Let me know if you have any other Python tasks you'd like help with!",0,1
code_simple_10,code_simple,4,0.8267280695624291,"```python
def flatten(lst):
  """"""Flattens a list of lists into a single list.

  Args:
    lst: A list of lists.

  Returns:
    A single list containing all the elements from the input list of lists.
  """"""
  return [item for sublist in lst for item in sublist] 
```



**Explanation:**

This solution uses a list comprehension, which is a concise way to create new lists in Python. Here's how it works:

* **`for sublist in lst:`**: This iterates through each sublist within the input `lst`.
* **`for item in sublist:`**: For every `sublist`, this iterates through each `item` within that sublist.
* **`[item ... ]`**:  This creates a new list.  The `item` variable is added to this new list for every iteration of the nested loops.

This effectively ""flattens"" the structure, collecting all individual items into a single list.",0,1
code_simple_11,code_simple,4,0.925490177794878,"```python
def unique(lst):
  """"""Returns a list of unique elements preserving order.""""""
  seen = set()
  result = []
  for item in lst:
    if item not in seen:
      seen.add(item)
      result.append(item)
  return result 
```",0,1
code_simple_12,code_simple,4,0.9436555954856136,"```python
def dot_product(a, b):
  """"""Computes the dot product of two lists.

  Args:
    a: A list of numbers.
    b: A list of numbers.

  Returns:
    The dot product of a and b.

  Raises:
    ValueError: If the lists are not of equal length.
  """"""
  if len(a) != len(b):
    raise ValueError(""Lists must be of equal length"")
  return sum(x * y for x, y in zip(a, b)) 
```",0,1
code_simple_13,code_simple,4,0.9547946050420085,"```python
def title_case(s):
  """"""Converts a string to title case.""""""
  return s.title()
```",0,1
code_simple_14,code_simple,4,0.8604855979642332,"```python
def intersection(a, b):
  """"""Returns common elements of two lists.

  Args:
    a: The first list.
    b: The second list.

  Returns:
    A new list containing the common elements of a and b.
  """"""
  return list(set(a) & set(b)) 
``` 


Let me explain the code:

1. **`def intersection(a, b):`**: This line defines a function called `intersection` that takes two lists, `a` and `b`, as input.

2. **`return list(set(a) & set(b))`**:  This is the heart of the function:
   - **`set(a)`** and **`set(b)`**: We convert both input lists into sets. Sets are efficient for finding intersections because they only store unique elements.
   - **`&`**: The `&` operator performs a set intersection, returning a new set containing only the elements present in *both* sets.
   - **`list(...)`**: We convert the resulting set back into a list to match the expected output format. 



Let me know if you'd like to test it out with some examples!",0,1
code_simple_15,code_simple,4,0.9169337943036391,"```python
def char_frequency(s):
  """"""
  Returns a dictionary of character frequencies in a string.

  Args:
    s: The input string.

  Returns:
    A dictionary where keys are characters and values are their frequencies.
  """"""
  frequencies = {}
  for char in s:
    if char in frequencies:
      frequencies[char] += 1
    else:
      frequencies[char] = 1
  return frequencies 

```",0,1
code_algo_01,code_algorithmic,4,0.933400827647348,"```python
def binary_search(arr, target):
  """"""
  Performs a binary search on a sorted list.

  Args:
    arr: A sorted list of elements.
    target: The element to search for.

  Returns:
    The index of the target in the list, or -1 if not found.
  """"""
  left = 0
  right = len(arr) - 1

  while left <= right:
    mid = (left + right) // 2
    if arr[mid] == target:
      return mid
    elif arr[mid] < target:
      left = mid + 1
    else:
      right = mid - 1

  return -1  
```",0,1
code_algo_02,code_algorithmic,4,0.8722304314893972,"```python
def merge_sorted(a, b):
  """"""Merges two sorted lists into one sorted list.

  Args:
    a: The first sorted list.
    b: The second sorted list.

  Returns:
    A new sorted list containing all elements from a and b.
  """"""
  merged = []
  i = 0
  j = 0
  while i < len(a) and j < len(b):
    if a[i] <= b[j]:
      merged.append(a[i])
      i += 1
    else:
      merged.append(b[j])
      j += 1
  # Append any remaining elements from list a
  while i < len(a):
    merged.append(a[i])
    i += 1
  # Append any remaining elements from list b
  while j < len(b):
    merged.append(b[j])
    j += 1  
  return merged
```



**Explanation:**

1. **Initialization:**
   - `merged = []`: Create an empty list to store the merged result.
   - `i = 0`, `j = 0`: Initialize index variables to keep track of the current position in lists `a` and `b`.

2. **Comparison and Merging:**
   - The `while i < len(a) and j < len(b):` loop iterates as long as there are elements left in both input lists.
   - `if a[i] <= b[j]:`: Compare the current elements from `a` and `b`. 
     - If the element in `a` is smaller or equal, append it to `merged` and increment `i`.
     - Otherwise, append the element from `b` to `merged` and increment `j`.

3. **Appending Remaining Elements:**
   - After one of the lists is exhausted, the remaining elements from the other list are directly appended to `merged` using two separate `while` loops.


Let me know if you'd like a more detailed walkthrough or have any questions!",0,1
code_algo_03,code_algorithmic,4,0.8478249542764604,"```python
def gcd(a, b):
  while b:
    a, b = b, a % b
  return a
``` 

**Explanation:**

* **Euclid's Algorithm:** This algorithm is based on the principle that the GCD of two numbers doesn't change if the larger number is replaced by its difference with the smaller number.
* **The Code:**
    * The `while b:` loop continues as long as `b` (the smaller number) is not zero.
    * Inside the loop:
        * `a, b = b, a % b` simultaneously updates `a` to be the old value of `b`, and `b` to be the remainder when the old `a` is divided by the old `b`. This implements the core idea of Euclid's algorithm.
    * Once `b` becomes zero, it means we've reached the GCD, which is stored in `a`. The function returns this value.



Let me know if you'd like any further clarification or examples!",0,1
code_algo_04,code_algorithmic,4,0.9779281973250903,"```python
def fib(n):
  if n == 0:
    return 0
  elif n == 1:
    return 1
  else:
    return fib(n-1) + fib(n-2)
```",0,1
code_algo_05,code_algorithmic,4,0.8599334407892116,"```python
def is_prime(n):
  """"""
  Determines if a number is prime.

  Args:
    n: The number to check.

  Returns:
    True if n is prime, False otherwise.
  """"""
  if n <= 1:
    return False
  for i in range(2, int(n**0.5) + 1):
    if n % i == 0:
      return False
  return True
```



### Function Explanation:

1. **Base Cases:**
   - If `n` is less than or equal to 1, it's not prime, so we return `False`.

2. **Iteration and Divisibility Check:**
   - We iterate from `2` up to the square root of `n` (inclusive). This optimization is based on the fact that if a number has a divisor greater than its square root, it must also have a divisor smaller than its square root.
   - In each iteration, we check if `n` is divisible by `i`. If it is (`n % i == 0`), then `n` is not prime, and we return `False`.

3. **Prime Determination:**
   - If the loop completes without finding a divisor of `n`, it means `n` is only divisible by 1 and itself, making it a prime number. We return `True` in this case.



 Let me know if you'd like to explore other primality testing algorithms!",0,1
code_algo_06,code_algorithmic,4,0.842494981547648,"```python
def matrix_multiply(A, B):
  """"""
  Multiplies two 2D matrices (lists of lists).

  Args:
    A: The first matrix.
    B: The second matrix.

  Returns:
    The product of the two matrices, or None if they cannot be multiplied.
  """"""
  if len(A[0]) != len(B):
    print(""Error: Matrices cannot be multiplied. Number of columns in A must equal number of rows in B."")
    return None

  result = [[0 for _ in range(len(B[0]))] for _ in range(len(A))]

  for i in range(len(A)):
    for j in range(len(B[0])):
      for k in range(len(B)):
        result[i][j] += A[i][k] * B[k][j]

  return result 
```



**Explanation:**

1. **Dimensions Check:** The function begins by checking if the matrices can be multiplied. Matrix multiplication is only possible if the number of columns in the first matrix (`A`) equals the number of rows in the second matrix (`B`). If not, it prints an error message and returns `None`.

2. **Result Initialization:** A new matrix `result` is created filled with zeros, having dimensions that correspond to the product matrix (number of rows of `A` by the number of columns of `B`).

3. **Multiplication Loop:** 
   - The code uses three nested loops to iterate through the rows and columns of the matrices.
   -  The outer loop iterates over each row `i` in matrix `A`.
   - The middle loop iterates over each column `j` in matrix `B`.
   - The inner loop iterates over each element `k` in the current row of `A` and the corresponding column of `B`, calculating the dot product for that cell in the `result` matrix.

4. **Return Result:** Finally, the function returns the `result` matrix containing the product of the two input matrices.



Let me know if you have any other questions or tasks!",0,1
code_algo_07,code_algorithmic,4,0.8294247783804863,"```python
def longest_common_prefix(strs):
    if not strs:
        return """"

    shortest = min(strs, key=len)
    for i, char in enumerate(shortest):
        for other in strs:
            if other[i] != char:
                return shortest[:i]
    return shortest 
```


**Explanation:**

1. **Handle Empty Input:** The function first checks if the input list `strs` is empty. If it is, an empty string """" is returned as there's no common prefix.

2. **Find Shortest String:**  The `min(strs, key=len)` finds the shortest string in the list as the longest common prefix can't be longer than the shortest string.

3. **Iterate and Compare:**
   - The code iterates through each character (`char`) of the shortest string using `enumerate` (which gives both index `i` and value `char`).
   - For each character, it compares it with the corresponding character at the same index `i` in all other strings (`other` in `strs`).

4. **Mismatch Found:** If a mismatch is found (`other[i] != char`), it means the common prefix ends at the previous index `i`. The function returns `shortest[:i]` which is the substring of the shortest string from the beginning up to (but not including) the mismatched character.

5. **Full Match:** If the loop completes without finding a mismatch, it means all strings share all characters up to the end of the shortest string.  In this case, the function returns `shortest` which is the entire shortest string.



Let me know if you have any other questions or tasks!",0,1
code_algo_08,code_algorithmic,4,0.8361899319686429,"```python
def two_sum(nums, target):
  """"""Finds indices of two numbers in a list that add up to the target value.

  Args:
    nums: A list of integers.
    target: The target sum.

  Returns:
    A list containing the indices of the two numbers that add up to the target, 
    or None if no such pair exists.
  """"""
  seen = {}
  for i, num in enumerate(nums):
    complement = target - num
    if complement in seen:
      return [seen[complement], i]
    seen[num] = i
  return None 
```


**Explanation:**

1. **Dictionary `seen`:** We use a dictionary `seen` to store each number encountered so far and its index. This allows for O(1) lookups later.

2. **Iteration:** The code iterates through the list `nums`. For each number `num`:
   - It calculates the `complement` needed to reach the `target`.
   - It checks if the `complement` is already in the `seen` dictionary. If it is, we've found our pair! We return a list containing the index of the `complement` (from the dictionary) and the current index `i`.

3. **Storing in Dictionary:**  If the `complement` isn't found, we store the current `num` and its index `i` in the `seen` dictionary.

4. **No Solution:** If the loop completes without finding a pair, we return `None`.



**Time Complexity:** O(n) - We iterate through the list once.
**Space Complexity:** O(n) - In the worst case, we might store all elements of the list in the `seen` dictionary.",0,1
code_algo_09,code_algorithmic,4,0.8117153644788716,"```python
def valid_parentheses(s):
    stack = []
    matching_brackets = {')': '(', '}': '{', ']': '['}

    for char in s:
        if char in matching_brackets.values():  # If it's an opening bracket, push onto the stack
            stack.append(char)
        elif char in matching_brackets.keys():  # If it's a closing bracket
            if not stack or stack.pop() != matching_brackets[char]: 
                return False  # Mismatch or empty stack
    return len(stack) == 0  # Valid if the stack is empty at the end


# Example usage
print(valid_parentheses(""()""))   # True
print(valid_parentheses(""()[]{}"")) # True
print(valid_parentheses(""(]""))   # False
print(valid_parentheses(""([)]""))  # False
print(valid_parentheses(""{[]}"")) # True 
``` 



**Explanation:**

1. **Stack:** We use a stack to keep track of opening brackets. Stacks follow the Last-In-First-Out (LIFO) principle, which is perfect for matching parentheses.
2. **Matching Dictionary:**  We have a dictionary `matching_brackets` to quickly find the corresponding opening bracket for each closing bracket.
3. **Iteration:** We loop through each character in the input string `s`.
   * **Opening Bracket:** If the character is an opening bracket (found in the values of our dictionary), we push it onto the stack.
   * **Closing Bracket:**  If the character is a closing bracket:
      * We check if the stack is empty or if the top element of the stack doesn't match the corresponding opening bracket for the current closing bracket. If either of these is true, it means there's a mismatch, and we return `False`.
      * Otherwise, we pop the matching opening bracket from the stack.

4. **Final Check:** After processing all characters, if the stack is empty, it means all brackets were matched successfully, so we return `True`. If there are still elements in the stack, it indicates unmatched opening brackets, and we return `False`.",0,1
code_algo_10,code_algorithmic,4,0.7565947527691178,"```python
def power(base, exp):
  """"""Computes base^exp using fast exponentiation.""""""
  result = 1
  while exp > 0:
    if exp % 2 == 1:
      result *= base
    base *= base
    exp //= 2
  return result
```



**Explanation:**

* **Initialization:**
   - `result` is initialized to 1, as anything raised to the power of 0 is 1.
* **Iterative Calculation:**
   - The `while exp > 0:` loop continues as long as the exponent is greater than 0.
   - **Odd Exponent:** If `exp` is odd (`exp % 2 == 1`), we multiply the `result` by the current `base`. This handles cases where a power has a ""1"" bit in its binary representation.
   - **Squaring the Base:** In each iteration, we square the `base` (`base *= base`). This effectively covers powers of 2 that are part of the exponent's binary representation.
   - **Halving the Exponent:** We divide the `exp` by 2 using integer division (`exp //= 2`). This shifts through the bits of the exponent, processing them one at a time.
* **Return:** Finally, we return the calculated `result`.



**Fast Exponentiation:**

This algorithm is much more efficient than repeated multiplication because:

- It leverages the binary representation of the exponent.
-  It squares the base repeatedly, significantly reducing the number of multiplications needed compared to a naive approach.",0,1
code_algo_11,code_algorithmic,4,0.8340296033411455,"```python
def rotate_list(lst, k):
  """"""Rotates a list k positions to the right.

  Args:
    lst: The list to be rotated.
    k: The number of positions to rotate the list by.

  Returns:
    The rotated list.
  """"""
  n = len(lst)
  k %= n  # Handle cases where k is larger than the list length
  return lst[-k:] + lst[:-k] 
```


**Explanation:**

1. **`k %= n`**: This line ensures that `k` is always within the bounds of the list's length. If `k` is greater than the list length, it calculates the remainder when `k` is divided by the length (`n`), effectively rotating by the equivalent amount within the list's size.

2. **`lst[-k:] + lst[:-k]`**: This part performs the rotation:
   -  `lst[-k:]`: Slices the list from index `-k` to the end, taking the last `k` elements.
   -  `lst[:-k]`: Slices the list from the beginning to index `-k`, taking all elements except the last `k`. 
   - Concatenating these two slices effectively shifts the last `k` elements to the front, accomplishing the rotation.



Let me know if you'd like to test this function with some examples!",0,1
code_algo_12,code_algorithmic,4,0.8588759716812766,"```python
def count_inversions(arr):
  """"""
  Counts the number of inversions in a list.

  An inversion is a pair (i, j) where i < j but arr[i] > arr[j].

  Args:
    arr: A list of numbers.

  Returns:
    The number of inversions in the list.
  """"""
  count = 0
  for i in range(len(arr)):
    for j in range(i + 1, len(arr)):
      if arr[i] > arr[j]:
        count += 1
  return count 

```



**Explanation:**

This function iterates through the list using nested loops. For each element `arr[i]`, it compares it with all subsequent elements `arr[j]`. If `arr[i]` is greater than `arr[j]` (where `i < j`), an inversion is found, and the counter `count` is incremented. 

**Limitations:**

* **Time Complexity:** This implementation has a time complexity of O(n^2) due to the nested loops. For larger lists, this can be inefficient.
* **Space Complexity:** The function uses a constant amount of extra space, so its space complexity is O(1).



Let me know if you'd like to explore more efficient algorithms for counting inversions!",0,1
code_algo_13,code_algorithmic,4,0.8228159212838049,"```python
def run_length_encode(s):
  """"""Runs length encodes a string.

  Args:
    s: The string to encode.

  Returns:
    A list of (char, count) tuples representing the run-length encoding of s.
  """"""
  if not s:
    return []
  
  encoded = []
  prev_char = s[0]
  count = 1
  for i in range(1, len(s)):
    if s[i] == prev_char:
      count += 1
    else:
      encoded.append((prev_char, count))
      prev_char = s[i]
      count = 1
  encoded.append((prev_char, count))  # Append the last run
  return encoded

```


**Explanation:**

1. **Initialization:**
   - The function starts by checking if the input string `s` is empty. If it is, an empty list is returned as there's nothing to encode.
   - Otherwise, two variables are initialized:
     - `prev_char`: Stores the character from the previous iteration (initially set to the first character of the string).
     - `count`: Keeps track of how many consecutive times `prev_char` appears (starts at 1).

2. **Iteration:**
   - The code iterates through the string starting from the second character (`range(1, len(s))`).
   -  **Comparison:** In each iteration, it compares the current character (`s[i]`) with `prev_char`.
      - If they are equal, `count` is incremented. 
      - If different:
         - The current run (`prev_char`, `count`) is appended as a tuple to the `encoded` list.
         -  `prev_char` is updated to the new current character, and `count` is reset to 1.

3. **Last Run:**
   - After the loop, the last run's information (`prev_char`, `count`) is appended to the `encoded` list. This ensures that the final sequence of characters is captured.

4. **Return:**
   - Finally, the function returns the `encoded` list containing the run-length encoded representation of the input string",0,1
code_algo_14,code_algorithmic,4,0.9380706055089552,"```python
def kadane(arr):
    """"""
    Finds the maximum subarray sum using Kadane's Algorithm.

    Args:
      arr: A list of integers.

    Returns:
      The maximum subarray sum.
    """"""
    max_so_far = arr[0]
    current_max = arr[0]

    for i in range(1, len(arr)):
        current_max = max(arr[i], current_max + arr[i])
        max_so_far = max(max_so_far, current_max)

    return max_so_far 
```",0,1
code_algo_15,code_algorithmic,4,0.8116044904113352,"```python
from collections import defaultdict

def topological_sort(graph):
    """"""Performs a topological sort on a directed graph represented as an adjacency list.

    Args:
        graph: A dictionary representing the graph where keys are nodes and values
               are lists of their dependencies (nodes that must be visited before).

    Returns:
        A list representing a valid topological ordering of the graph, 
        or None if the graph contains a cycle.
    """"""
    in_degree = defaultdict(int)  # Track the in-degree of each node
    for node in graph:
        for dependency in graph[node]:
            in_degree[dependency] += 1
    
    queue = [node for node in graph if in_degree[node] == 0]  # Nodes with no dependencies start first

    result = []
    while queue:
        node = queue.pop(0)
        result.append(node)

        for dependency in graph[node]:
            in_degree[dependency] -= 1
            if in_degree[dependency] == 0:
                queue.append(dependency)
    
    return result if len(result) == len(graph) else None  # Cycle detected if not all nodes processed



```

**Explanation:**

1. **Initialization:**

   - `in_degree`: A dictionary to store the in-degree (number of incoming edges) for each node. We initialize it with zeros for all nodes.
2. **Calculate In-Degrees:**
   - We iterate through each `node` and its `dependencies` in the `graph`. For every dependency, we increment its `in_degree` by 1.

3. **Enqueue Nodes with Zero In-Degree:**
   - Create a `queue` containing nodes that have an `in_degree` of 0. These are the starting points for our topological sort.

4. **Iterative Processing:**
   - While the `queue` is not empty:
     - Dequeue a `node` from the front of the `queue`.
     - Append this `node` to the `result` list (our topological ordering).
     - For each `dependency` of the dequeued node:
       - Decrement its `in_degree` by 1.
       - If a",0,1
